g6	n	m	Q	bip	dist	phi	tf	mtf
I??ED@oN_	10	12	10	1	6	3311114420	1	0
I??ED@oCo	10	10	10	1	6	1113330001	1	0
I??ED@oAo	10	10	10	0	6	1113330001	1	0
I??ED@oEo	10	11	10	1	6	2224441110	1	0
I??ED@oBo	10	11	10	0	6	2222441110	1	0
I??ED@oFo	10	12	10	1	5	2224441110	1	0
I??ED@oBw	10	12	10	0	5	0000331112	1	0
I??EDBo]?	10	12	10	0	5	4111133300	1	0
I??EDBo}?	10	13	10	0	4	1444422200	1	0
I??EDBoZ?	10	12	10	0	5	1113330002	1	0
I??EDBoz?	10	13	10	0	4	1113330002	1	0
I??EDBov?	10	13	10	0	4	1113330002	1	0
I??EDBo^?	10	13	10	0	4	1114442220	1	0
I??EDBo~?	10	14	10	0	3	1113330002	1	0
I??EDBoN_	10	13	10	1	5	3311114420	1	0
I??EDBoFo	10	13	10	1	4	0003331112	1	0
I??ED?WW?	10	8	10	0	5	0003331131	1	0
I??ED?Ww?	10	9	10	0	4	0003331131	1	0
I??ED?W[?	10	9	10	0	6	2444222220	1	0
I??ED?W{?	10	10	10	0	5	1113330030	1	0
I??ED?WU?	10	9	10	0	5	2424422200	1	0
I??ED?Wu?	10	10	10	0	6	1131130300	1	0
I??ED?W]?	10	10	10	0	6	2444422200	1	0
I??ED?W}?	10	11	10	0	6	1111133330	1	0
I??ED?WX?	10	9	10	0	6	2442242220	1	0
I??ED?Wx?	10	10	10	0	5	1113330030	1	0
I??ED?WT?	10	9	10	0	6	2424242220	1	0
I??ED?Wt?	10	10	10	0	6	1131310330	1	0
I??ED?W\?	10	10	10	0	6	2444242220	1	0
I??ED?W|?	10	11	10	0	6	1113330030	1	0
I??ED?WF?	10	9	10	0	5	2224422200	1	0
I??ED?Wf?	10	10	10	0	6	1331113300	1	0
I??ED?WV?	10	10	10	0	6	2424422200	1	0
I??ED?Wv?	10	11	10	0	6	1131113330	1	0
I??ED?W^?	10	11	10	0	6	3000002204	1	0
I??ED?W~?	10	12	10	0	5	4111113310	1	0
I??ED?WK_	10	9	10	1	6	1133330331	1	0
I??ED?WE_	10	9	10	0	5	3330030311	1	0
I??ED?WM_	10	10	10	1	6	3311131300	1	0
I??ED?WH_	10	9	10	1	6	1133330331	1	0
I??ED?WD_	10	9	10	0	6	1133330331	1	0
I??ED?WL_	10	10	10	1	6	3311311330	1	0
I??ED?WF_	10	10	10	0	6	3331111300	1	0
I??ED?WN_	10	11	10	1	6	3311114110	1	0
I??ED?WCo	10	9	10	0	5	1330330031	1	0
I??ED?WEo	10	10	10	0	6	0331131100	1	0
I??ED?W@o	10	9	10	0	5	1113330031	1	0
I??ED?WDo	10	10	10	0	6	0331311130	1	0
I??ED?WFo	10	11	10	0	5	2224441100	1	0
I??ED?WoG	10	9	10	0	5	0033331301	1	0
I??ED?WWG	10	9	10	0	6	3003333301	1	0
I??ED?WwG	10	10	10	0	5	1113330030	1	0
I??ED?W`G	10	9	10	0	6	0333303301	1	0
I??ED?WPG	10	9	10	0	6	3331133301	1	0
I??ED?WpG	10	10	10	0	6	1133310310	1	0
I??ED?WXG	10	10	10	0	6	3113313310	1	0
I??ED?WxG	10	11	10	0	6	1113330030	1	0
I??ED?WGg	10	9	10	1	6	3303330301	1	0
I??ED?W@g	10	9	10	0	6	3333300301	1	0
I??ED?WHg	10	10	10	1	6	3313311310	1	0
I??ED?W?w	10	9	10	0	5	1333330001	1	0
I??ED?W@w	10	10	10	0	6	0333311110	1	0
I??ED@Ww?	10	10	10	0	5	0003331131	1	0
I??ED@Ws?	10	10	10	0	5	0030331311	1	0
I??ED@W{?	10	11	10	0	6	1131330300	1	0
I??ED@Wu?	10	11	10	0	5	1131130300	1	0
I??ED@WM?	10	10	10	0	6	2224422200	1	0
I??ED@Wm?	10	11	10	0	6	1444422200	1	0
I??ED@W]?	10	11	10	0	5	3111133300	1	0
I??ED@W}?	10	12	10	0	5	4111133300	1	0
I??ED@Wp?	10	10	10	0	6	0033301331	1	0
I??ED@Wx?	10	11	10	0	6	1113330020	1	0
I??ED@Wt?	10	11	10	0	6	1131330300	1	0
I??ED@WL?	10	10	10	0	7	0033030002	1	0
I??ED@Wl?	10	11	10	0	7	1311313030	1	0
I??ED@W\?	10	11	10	0	7	1114442200	1	0
I??ED@W|?	10	12	10	0	6	1114442200	1	0
I??ED@Wf?	10	11	10	0	6	1424442200	1	0
I??ED@WV?	10	11	10	0	5	3131113300	1	0
I??ED@Wv?	10	12	10	0	5	1424442200	1	0
I??ED@WN?	10	11	10	0	7	2224422200	1	0
I??ED@Wn?	10	12	10	0	6	1414442230	1	0
I??ED@W^?	10	12	10	0	6	3111113300	1	0
I??ED@W~?	10	13	10	0	5	4111113300	1	0
I??ED@WK_	10	10	10	1	7	4422220224	1	0
I??ED@WM_	10	11	10	1	7	0002200033	1	0
I??ED@WL_	10	11	10	1	7	2244441130	1	0
I??ED@WF_	10	11	10	1	6	2224441130	1	0
I??ED@WN_	10	12	10	1	6	2244441130	1	0
I??ED@WUO	10	11	10	1	5	3131133100	1	0
I??ED@WTO	10	11	10	1	6	3131113400	1	0
I??ED@WFO	10	11	10	1	6	2224441130	1	0
I??ED@WVO	10	12	10	1	5	3131113400	1	0
I??ED@WCo	10	10	10	1	6	1113330031	1	0
I??ED@WEo	10	11	10	1	6	2224441130	1	0
I??ED@W@o	10	10	10	0	6	1113330031	1	0
I??ED@WDo	10	11	10	1	6	2224441130	1	0
I??ED@WFo	10	12	10	1	5	2224441130	1	0
I??ED@WHg	10	11	10	1	6	1131130304	1	0
I??EDBW]?	10	12	10	0	5	4111133300	1	0
I??EDBW}?	10	13	10	0	4	4111133300	1	0
I??EDBW\?	10	12	10	0	6	1114442200	1	0
I??EDBW|?	10	13	10	0	5	1114442200	1	0
I??EDBWV?	10	12	10	0	5	4131113300	1	0
I??EDBWv?	10	13	10	0	4	1424442200	1	0
I??EDBWN?	10	12	10	0	6	1114442200	1	0
I??EDBWn?	10	13	10	0	5	4111113300	1	0
I??EDBW^?	10	13	10	0	5	4111113300	1	0
I??EDBW~?	10	14	10	0	4	4111113300	1	0
I??EDBWM_	10	12	10	1	6	4411113302	1	0
I??EDBWL_	10	12	10	1	6	0033031312	1	0
I??EDBWN_	10	13	10	1	5	3311114420	1	0
I??EDBWUO	10	12	10	1	6	1131133100	1	0
I??EDBWTO	10	12	10	1	6	4141113302	1	0
I??EDBWVO	10	13	10	1	5	3131114420	1	0
I??EDBWFo	10	13	10	2	4	3331114420	1	0
I??ED@w]?	10	12	10	0	4	3111133300	1	0
I??ED@w}?	10	13	10	0	4	4111133300	1	0
I??ED@w\?	10	12	10	0	6	1114442200	1	0
I??ED@w|?	10	13	10	0	5	4111113300	1	0
I??ED@wv?	10	13	10	0	5	4111113300	1	0
I??ED@w^?	10	13	10	0	5	3111113300	1	0
I??ED@w~?	10	14	10	0	4	4111113300	1	0
I??ED@wN_	10	13	10	1	5	3311114420	1	0
I??ED@wFo	10	13	10	2	4	3330002241	1	0
I??EDBw}?	10	14	10	0	3	4111133300	1	0
I??EDBw|?	10	14	10	0	4	1114442200	1	0
I??EDBw^?	10	14	10	0	4	4111113300	1	0
I??EDBw~?	10	15	10	0	3	4111113300	1	0
I??ED?[w?	10	10	10	0	5	0002224424	1	0
I??ED?[[?	10	10	10	0	7	0333000002	1	0
I??ED?[{?	10	11	10	0	6	1113330020	1	0
I??ED?[U?	10	10	10	0	6	2224422200	1	0
I??ED?[u?	10	11	10	0	6	1114442230	1	0
I??ED?[]?	10	11	10	0	6	4441113320	1	0
I??ED?[}?	10	12	10	0	5	1114442230	1	0
I??ED?[F?	10	10	10	0	4	3331113300	1	0
I??ED?[f?	10	11	10	0	5	1331113300	1	0
I??ED?[V?	10	11	10	0	5	2224442200	1	0
I??ED?[v?	10	12	10	0	5	1114442230	1	0
I??ED?[^?	10	12	10	0	5	4441113320	1	0
I??ED?[~?	10	13	10	0	4	1114442230	1	0
I??ED?[K_	10	10	10	1	7	4422220224	1	0
I??ED?[M_	10	11	10	1	6	2244441200	1	0
I??ED?[F_	10	11	10	0	5	2224441100	1	0
I??ED?[N_	10	12	10	1	5	2244441200	1	0
I??ED?[Co	10	10	10	0	5	4442220014	1	0
I??ED?[Eo	10	11	10	0	5	2224441100	1	0
I??ED?[Fo	10	12	10	0	4	2224441100	1	0
I??ED?[wG	10	11	10	0	4	0003331121	1	0
I??EDA[]?	10	12	10	0	6	1114442200	1	0
I??EDA[}?	10	13	10	0	5	4111113300	1	0
I??EDA[V?	10	12	10	0	5	1424442200	1	0
I??EDA[v?	10	13	10	0	4	4131113300	1	0
I??EDA[^?	10	13	10	0	5	3000002244	1	0
I??EDA[~?	10	14	10	0	4	4111113300	1	0
I??EDA[M_	10	12	10	1	6	4411113302	1	0
I??EDA[F_	10	12	10	1	5	4441113302	1	0
I??EDA[N_	10	13	10	1	5	3311114420	1	0
I??EDA[Eo	10	12	10	1	5	4441113302	1	0
I??EDA[Fo	10	13	10	1	4	3331114420	1	0
I??ED@[{?	10	12	10	0	5	1114442202	1	0
I??ED@[]?	10	12	10	0	6	3111113300	1	0
I??ED@[}?	10	13	10	0	5	4111113300	1	0
I??ED@[V?	10	12	10	0	4	3131113300	1	0
I??ED@[v?	10	13	10	0	4	4131113300	1	0
I??ED@[N?	10	12	10	0	6	2224442200	1	0
I??ED@[n?	10	13	10	0	5	1114442200	1	0
I??ED@[^?	10	13	10	0	5	3111113300	1	0
I??ED@[~?	10	14	10	0	4	4111113300	1	0
I??ED@[M_	10	12	10	1	6	4411113302	1	0
I??ED@[N_	10	13	10	1	5	3300002241	1	0
I??ED@[UO	10	12	10	1	5	3131113400	1	0
I??ED@[VO	10	13	10	1	4	3131113400	1	0
I??ED@[Fo	10	13	10	1	4	3330002241	1	0
I??EDB[}?	10	14	10	0	4	4111113300	1	0
I??EDB[v?	10	14	10	0	3	4131113300	1	0
I??EDB[n?	10	14	10	0	4	4111113300	1	0
I??EDB[^?	10	14	10	0	4	4111113300	1	0
I??EDB[~?	10	15	10	0	3	4111113300	1	0
I??EDB[N_	10	14	10	1	4	4411113302	1	0
I??EDB[VO	10	14	10	1	4	4141113302	1	0
I??ED@{^?	10	14	10	0	4	3111113300	1	0
I??ED@{~?	10	15	10	0	3	4111113300	1	0
I??EDB{~?	10	16	10	0	2	4111113300	1	0
I??ED?qw?	10	10	10	1	5	0003331131	1	0
I??ED?q{?	10	11	10	1	6	1113330030	1	0
I??ED?qy?	10	11	10	1	6	1113330030	1	0
I??ED?qu?	10	11	10	1	7	1131130310	1	0
I??ED?q}?	10	12	10	1	6	1414442220	1	0
I??ED?qr?	10	11	10	1	6	1133110340	1	0
I??ED?qj?	10	11	10	1	7	1313330000	1	0
I??ED?qZ?	10	11	10	1	7	4411443220	1	0
I??ED?qz?	10	12	10	1	6	1414442220	1	0
I??ED?qV?	10	11	10	1	7	1144442230	1	0
I??ED?qv?	10	12	10	1	6	1144442230	1	0
I??ED?q~?	10	13	10	1	5	1313330002	1	0
I??ED?qN_	10	12	10	1	5	3311114300	1	0
I??ED?qSO	10	10	10	2	7	1330330011	1	0
I??ED?qQO	10	10	10	1	7	4422220242	1	0
I??ED?qUO	10	11	10	2	7	2424422420	1	0
I??ED?qRO	10	11	10	1	6	2422442410	1	0
I??ED?qVO	10	12	10	2	6	3030003221	1	0
I??ED?qEo	10	11	10	1	6	1330330011	1	0
I??ED?qFo	10	12	10	1	5	2224441120	1	0
I??ED?y{?	10	12	10	1	6	3311114402	1	0
I??ED?y]?	10	12	10	1	6	3111131300	1	0
I??ED?y}?	10	13	10	1	5	4411113320	1	0
I??ED?yx?	10	12	10	1	6	3311114402	1	0
I??ED?y\?	10	12	10	1	6	3311114402	1	0
I??ED?y|?	10	13	10	1	5	4411113320	1	0
I??ED?yv?	10	13	10	1	5	4411113320	1	0
I??ED?yn?	10	13	10	1	5	4411113320	1	0
I??ED?y^?	10	13	10	1	5	4411113320	1	0
I??ED?y~?	10	14	10	1	4	4411113320	1	0
I??ED?yN_	10	13	10	1	4	3311114300	1	0
I??ED?yUO	10	12	10	2	7	2244421400	1	0
I??ED?yTO	10	12	10	2	7	3311114102	1	0
I??ED?yVO	10	13	10	2	6	3030000241	1	0
I??ED?yFo	10	13	10	1	5	2224441100	1	0
I??ED?]{?	10	12	10	1	5	0003331121	1	0
I??ED?]u?	10	12	10	1	5	3331114402	1	0
I??ED?]m?	10	12	10	1	5	3331114402	1	0
I??ED?]]?	10	12	10	1	5	3331114402	1	0
I??ED?]}?	10	13	10	1	4	4441113320	1	0
I??ED?]V?	10	12	10	1	5	3331114402	1	0
I??ED?]v?	10	13	10	1	4	4441113320	1	0
I??ED?]N?	10	12	10	1	5	2244441200	1	0
I??ED?]n?	10	13	10	1	4	4441113320	1	0
I??ED?]^?	10	13	10	1	4	3330002214	1	0
I??ED?]~?	10	14	10	1	3	4441113320	1	0
I??ED?]N_	10	13	10	1	4	3311114300	1	0
I??ED?]UO	10	12	10	1	6	2224441100	1	0
I??ED?]FO	10	12	10	0	4	2224441100	1	0
I??ED?]VO	10	13	10	1	5	3030000211	1	0
I??ED?]Fo	10	13	10	0	3	3331114400	1	0
I??ED?}}?	10	14	10	1	4	3311114402	1	0
I??ED?}^?	10	14	10	1	4	3311114402	1	0
I??ED?}~?	10	15	10	1	3	4411113320	1	0
I??ED?}N_	10	14	10	1	3	3311114300	1	0
I??ED?}VO	10	14	10	2	5	3311114102	1	0
I??ED?Z{?	10	12	10	1	5	0003331121	1	0
I??ED?Zu?	10	12	10	2	5	3331114402	1	0
I??ED?Z]?	10	12	10	2	5	3331114402	1	0
I??ED?Z}?	10	13	10	2	4	0003331124	1	0
I??ED?Zx?	10	12	10	0	5	0003301121	1	0
I??ED?Zt?	10	12	10	1	5	3331114402	1	0
I??ED?Z\?	10	12	10	1	5	3331114402	1	0
I??ED?Z|?	10	13	10	1	4	0003331124	1	0
I??ED?ZV?	10	12	10	1	5	3331114402	1	0
I??ED?Zv?	10	13	10	2	4	3331114402	1	0
I??ED?Z^?	10	13	10	2	4	4441113320	1	0
I??ED?Z~?	10	14	10	2	3	0003331124	1	0
I??ED?ZN_	10	13	10	1	5	2224441100	1	0
I??ED?ZDo	10	12	10	0	4	4442220011	1	0
I??ED?ZFo	10	13	10	0	3	2224441100	1	0
I??ED?ZxG	10	13	10	0	4	0003301121	1	0
I??ED?^}?	10	14	10	2	3	0003331124	1	0
I??ED?^v?	10	14	10	2	3	3331114402	1	0
I??ED?^^?	10	14	10	2	3	3330002214	1	0
I??ED?^~?	10	15	10	2	2	0003331124	1	0
I??ED?^N_	10	14	10	1	4	3311114100	1	0
I??ED?^Fo	10	14	10	0	2	3331114400	1	0
I??EFB_{?	10	12	10	0	2	0003331111	1	0
I??EFB_u?	10	12	10	0	3	0003331114	1	0
I??EFB_m?	10	12	10	0	3	0002224441	1	0
I??EFB_}?	10	13	10	0	2	1113330002	1	0
I??EFB_f?	10	12	10	0	3	3331114442	1	0
I??EFB_v?	10	13	10	0	2	1113330002	1	0
I??EFB_N?	10	12	10	0	3	0003331114	1	0
I??EFB_n?	10	13	10	0	2	1114442220	1	0
I??EFB_~?	10	14	10	0	1	1113330002	1	0
I??EFB_M_	10	12	10	1	5	0003331112	1	0
I??EFB_N_	10	13	10	1	4	0003331112	1	0
I??EFBO{?	10	12	10	0	4	0000331111	1	0
I??EFBOy?	10	12	10	0	4	0003331111	1	0
I??EFBOm?	10	12	10	0	4	0022224441	1	0
I??EFBO}?	10	13	10	0	3	1144442220	1	0
I??EFBOr?	10	12	10	0	4	0033331111	1	0
I??EFBOz?	10	13	10	0	3	1133330002	1	0
I??EFBON?	10	12	10	0	4	0033331114	1	0
I??EFBOn?	10	13	10	0	3	1144442220	1	0
I??EFBO~?	10	14	10	0	2	1133330002	1	0
I??EFBOM_	10	12	10	1	5	0033331112	1	0
I??EFBOJ_	10	12	10	1	5	0030331112	1	0
I??EFBON_	10	13	10	1	4	0033331112	1	0
I??EFBOFo	10	13	10	1	4	0003331112	1	0
I??EFBOBW	10	12	10	0	5	1133330001	1	0
I??EFBOAw	10	12	10	0	3	1133330001	1	0
I??EFBOBw	10	13	10	0	4	0033331110	1	0
I??EFBo{?	10	13	10	0	3	0000331111	1	0
I??EFBoy?	10	13	10	0	3	0003331111	1	0
I??EFBo}?	10	14	10	0	3	1114442220	1	0
I??EFBoz?	10	14	10	0	3	1113330002	1	0
I??EFBov?	10	14	10	0	3	1113330002	1	0
I??EFBon?	10	14	10	0	3	1113330002	1	0
I??EFBo~?	10	15	10	0	2	1113330002	1	0
I??EFBoF_	10	13	10	1	4	0003331112	1	0
I??EFBoN_	10	14	10	1	4	3311114420	1	0
I??EFBoFo	10	14	10	1	3	2224441110	1	0
I??EFBoBw	10	14	10	0	3	1111330004	1	0
I??EFBW{?	10	13	10	0	4	0002224414	1	0
I??EFBW}?	10	14	10	0	4	1114442200	1	0
I??EFBWx?	10	13	10	0	4	0003331141	1	0
I??EFBW|?	10	14	10	0	4	1114442200	1	0
I??EFBWv?	10	14	10	0	4	1114442200	1	0
I??EFBWn?	10	14	10	0	4	1114442200	1	0
I??EFBW~?	10	15	10	0	3	1114442200	1	0
I??EFBWN_	10	14	10	1	4	0033331142	1	0
I??EFBWFo	10	14	10	2	3	2224441130	1	0
I??EFAw]?	10	13	10	0	5	1114442200	1	0
I??EFAw}?	10	14	10	0	4	1114442200	1	0
I??EFAw\?	10	13	10	0	5	1114442200	1	0
I??EFAw|?	10	14	10	0	4	1114442200	1	0
I??EFAwV?	10	13	10	0	5	1114442200	1	0
I??EFAwv?	10	14	10	0	4	1114442200	1	0
I??EFAwn?	10	14	10	0	4	1114442200	1	0
I??EFAw^?	10	14	10	0	4	0003331144	1	0
I??EFAw~?	10	15	10	0	3	1114442200	1	0
I??EFAwF_	10	13	10	1	4	2224441130	1	0
I??EFAwN_	10	14	10	1	4	0033331142	1	0
I??EFAwFo	10	14	10	2	3	2224441130	1	0
I??EFBw}?	10	15	10	0	3	1114442200	1	0
I??EFBw|?	10	15	10	0	3	1114442200	1	0
I??EFBwv?	10	15	10	0	3	1114442200	1	0
I??EFBw~?	10	16	10	0	2	1114442200	1	0
I??EFBwFo	10	15	10	2	2	1113330024	1	0
I??EFA[}?	10	14	10	0	4	1114442200	1	0
I??EFA[V?	10	13	10	0	5	1114442200	1	0
I??EFA[v?	10	14	10	0	4	4411113300	1	0
I??EFA[n?	10	14	10	0	4	4411113300	1	0
I??EFA[^?	10	14	10	0	4	3300002244	1	0
I??EFA[~?	10	15	10	0	3	4411113300	1	0
I??EFA[N_	10	14	10	1	4	2244441130	1	0
I??EFA[Fo	10	14	10	1	3	2224441130	1	0
I??EFB[v?	10	15	10	0	3	4411113300	1	0
I??EFB[~?	10	16	10	0	2	4411113300	1	0
I??EF?{{?	10	13	10	0	4	0003331141	1	0
I??EF?{u?	10	13	10	0	5	1114442200	1	0
I??EF?{m?	10	13	10	0	5	1114442200	1	0
I??EF?{}?	10	14	10	0	4	0003331144	1	0
I??EF?{f?	10	13	10	0	5	1114442200	1	0
I??EF?{v?	10	14	10	0	4	2200003311	1	0
I??EF?{N?	10	13	10	0	5	3311113300	1	0
I??EF?{n?	10	14	10	0	4	4411113300	1	0
I??EF?{~?	10	15	10	0	3	0003331144	1	0
I??EF?{M_	10	13	10	1	5	0033331122	1	0
I??EF?{F_	10	13	10	1	4	4441113302	1	0
I??EF?{N_	10	14	10	1	4	0033331122	1	0
I??EF?{Fo	10	14	10	1	3	2224441130	1	0
I??EFA{}?	10	15	10	0	3	1114442200	1	0
I??EFA{v?	10	15	10	0	3	4411113300	1	0
I??EFA{n?	10	15	10	0	3	4411113300	1	0
I??EFA{^?	10	15	10	0	3	0003331144	1	0
I??EFA{~?	10	16	10	0	2	4411113300	1	0
I??EFA{Fo	10	15	10	2	2	4441113302	1	0
I??EFB{~?	10	17	10	0	1	4411113300	1	0
I??EF?y{?	10	13	10	1	5	3311114402	1	0
I??EF?yu?	10	13	10	1	5	0033331124	1	0
I??EF?ym?	10	13	10	1	5	3311114402	1	0
I??EF?y}?	10	14	10	1	4	0033331124	1	0
I??EF?yx?	10	13	10	1	5	3311114402	1	0
I??EF?yt?	10	13	10	1	5	0033331124	1	0
I??EF?yl?	10	13	10	1	5	0033331124	1	0
I??EF?y|?	10	14	10	1	4	0033331124	1	0
I??EF?yf?	10	13	10	1	5	2244441103	1	0
I??EF?yv?	10	14	10	1	4	0033331124	1	0
I??EF?yn?	10	14	10	1	4	0033331124	1	0
I??EF?y~?	10	15	10	1	3	0033331124	1	0
I??EF?yN_	10	14	10	1	4	0033331122	1	0
I??EF?yEo	10	13	10	1	5	1113310044	1	0
I??EF?yFo	10	14	10	1	4	0003331122	1	0
I??EF?]u?	10	13	10	1	4	0003331124	1	0
I??EF?]}?	10	14	10	1	3	0003331124	1	0
I??EF?]f?	10	13	10	1	4	3331114402	1	0
I??EF?]v?	10	14	10	1	3	4441113320	1	0
I??EF?]n?	10	14	10	1	3	2224441103	1	0
I??EF?]~?	10	15	10	1	2	0003331124	1	0
I??EF?]N_	10	14	10	1	4	2224441100	1	0
I??EF?]Eo	10	13	10	0	3	1113330044	1	0
I??EF?]Fo	10	14	10	0	2	3331114400	1	0
I??EF?}}?	10	15	10	1	3	0033331124	1	0
I??EF?}v?	10	15	10	1	3	0033331124	1	0
I??EF?}n?	10	15	10	1	3	0033331124	1	0
I??EF?}~?	10	16	10	1	2	0033331124	1	0
I??EF?}N_	10	15	10	1	3	0033331122	1	0
I??EF?}Fo	10	15	10	1	3	0003331122	1	0
I??EF?^v?	10	15	10	2	2	3331114402	1	0
I??EF?^~?	10	16	10	2	1	4441113320	1	0
I??E@b_w?	10	10	10	0	3	0003331311	1	0
I??E@b_s?	10	10	10	0	4	0033331311	1	0
I??E@b_k?	10	10	10	0	5	0003331311	1	0
I??E@b_{?	10	11	10	0	4	1113330300	1	0
I??E@b_y?	10	11	10	0	4	1113330300	1	0
I??E@b_u?	10	11	10	0	5	1133330300	1	0
I??E@b_m?	10	11	10	0	6	1113330300	1	0
I??E@b_}?	10	12	10	0	5	1113330300	1	0
I??E@b_r?	10	11	10	0	5	1133330300	1	0
I??E@b_j?	10	11	10	0	6	1113330300	1	0
I??E@b_z?	10	12	10	0	5	1113330300	1	0
I??E@b_f?	10	11	10	0	6	1113330002	1	0
I??E@b_v?	10	12	10	0	5	1113330002	1	0
I??E@b_N?	10	11	10	0	6	1113330002	1	0
I??E@b_n?	10	12	10	0	5	1113330002	1	0
I??E@b_~?	10	13	10	0	4	1113330002	1	0
I??E@b_K_	10	10	10	1	6	1113330301	1	0
I??E@b_E_	10	10	10	1	6	1113330301	1	0
I??E@b_M_	10	11	10	1	6	3311134020	1	0
I??E@b_B_	10	10	10	0	6	1113330301	1	0
I??E@b_J_	10	11	10	1	6	3311114140	1	0
I??E@b_F_	10	11	10	1	5	2224441410	1	0
I??E@b_N_	10	12	10	1	5	3311114140	1	0
I??E@b_oO	10	10	10	1	4	0033331311	1	0
I??E@b_qO	10	11	10	1	5	1133330300	1	0
I??E@b_BO	10	10	10	0	6	3330002020	1	0
I??E@b_bO	10	11	10	1	6	1113330302	1	0
I??E@b_rO	10	12	10	1	5	1113330302	1	0
I??E@b_Ao	10	10	10	0	6	1113330001	1	0
I??E@b_Bo	10	11	10	0	5	2224441410	1	0
I??E@b_Fg	10	12	10	1	4	0003331312	1	0
I??E@b_Bw	10	12	10	0	4	2224441410	1	0
I??E@bo{?	10	12	10	0	4	1111330000	1	0
I??E@bo}?	10	13	10	0	5	1111330000	1	0
I??E@boz?	10	13	10	0	5	1111330002	1	0
I??E@bo~?	10	14	10	0	4	1111330002	1	0
I??E@boN_	10	13	10	1	5	3311114020	1	0
I??E@bGw?	10	10	10	0	4	0033331311	1	0
I??E@bG{?	10	11	10	0	5	1133330300	1	0
I??E@bGq?	10	10	10	0	3	0033031311	1	0
I??E@bGy?	10	11	10	0	4	1133130300	1	0
I??E@bGM?	10	10	10	0	6	4422420202	1	0
I??E@bGm?	10	11	10	0	6	1133130300	1	0
I??E@bG}?	10	12	10	0	5	1133130300	1	0
I??E@bGp?	10	10	10	0	4	0033331311	1	0
I??E@bGx?	10	11	10	0	5	1133330300	1	0
I??E@bGL?	10	10	10	0	6	4422220202	1	0
I??E@bGl?	10	11	10	0	6	1144142320	1	0
I??E@bG|?	10	12	10	0	5	1144142320	1	0
I??E@bGr?	10	11	10	0	4	1133130300	1	0
I??E@bGj?	10	11	10	0	6	1133130300	1	0
I??E@bGz?	10	12	10	0	5	1133130300	1	0
I??E@bGN?	10	11	10	0	6	1144142320	1	0
I??E@bGn?	10	12	10	0	5	1144142320	1	0
I??E@bG~?	10	13	10	0	4	1144142320	1	0
I??E@bGK_	10	10	10	0	6	1133130301	1	0
I??E@bGI_	10	10	10	1	6	1133130301	1	0
I??E@bGM_	10	11	10	1	6	2244421030	1	0
I??E@bGH_	10	10	10	0	6	1133130301	1	0
I??E@bGL_	10	11	10	0	5	2244241010	1	0
I??E@bGJ_	10	11	10	1	6	2244441410	1	0
I??E@bGN_	10	12	10	1	5	2244441410	1	0
I??E@bGoO	10	10	10	0	4	0033331311	1	0
I??E@bGqO	10	11	10	0	4	1133130300	1	0
I??E@bGpO	10	11	10	0	5	1133330300	1	0
I??E@bGbO	10	11	10	0	6	1133130300	1	0
I??E@bGrO	10	12	10	0	5	1133130300	1	0
I??E@bGAo	10	10	10	1	6	1133130301	1	0
I??E@bG@o	10	10	10	0	6	1133130301	1	0
I??E@bGBo	10	11	10	1	6	2244441410	1	0
I??E@bGLG	10	11	10	0	5	1133130304	1	0
I??E@bGKg	10	11	10	0	5	1133130301	1	0
I??E@bGLg	10	12	10	0	4	0033031212	1	0
I??E@agw?	10	10	10	0	5	0003331311	1	0
I??E@ag{?	10	11	10	0	6	1113330300	1	0
I??E@agy?	10	11	10	0	5	1113130300	1	0
I??E@agU?	10	10	10	0	7	1133130300	1	0
I??E@agu?	10	11	10	0	6	1133130300	1	0
I??E@ag}?	10	12	10	0	6	1111133300	1	0
I??E@agx?	10	11	10	0	6	1113330300	1	0
I??E@agT?	10	10	10	0	7	4242422202	1	0
I??E@agt?	10	11	10	0	7	1133330300	1	0
I??E@ag|?	10	12	10	0	6	1414442220	1	0
I??E@agr?	10	11	10	0	6	1133130300	1	0
I??E@agj?	10	11	10	0	5	1313113300	1	0
I??E@agZ?	10	11	10	0	7	1113130300	1	0
I??E@agz?	10	12	10	0	6	1113130300	1	0
I??E@agV?	10	11	10	0	7	1414442220	1	0
I??E@agv?	10	12	10	0	6	1414442220	1	0
I??E@ag~?	10	13	10	0	5	1414442220	1	0
I??E@agK_	10	10	10	1	6	3300330131	1	0
I??E@agE_	10	10	10	1	7	1133310424	1	0
I??E@agM_	10	11	10	1	6	3311133000	1	0
I??E@agD_	10	10	10	1	7	4442420201	1	0
I??E@agL_	10	11	10	1	6	3311314020	1	0
I??E@agB_	10	10	10	1	7	4422220224	1	0
I??E@agJ_	10	11	10	1	7	1313111300	1	0
I??E@agF_	10	11	10	1	7	2244441030	1	0
I??E@agN_	10	12	10	1	6	3311114020	1	0
I??E@agAo	10	10	10	1	7	1313330001	1	0
I??E@ag@o	10	10	10	0	7	1313330001	1	0
I??E@agBo	10	11	10	1	7	2222441130	1	0
I??E@agTG	10	11	10	1	6	1313131104	1	0
I??E@bg{?	10	12	10	0	5	1113330300	1	0
I??E@bgy?	10	12	10	0	4	1113130300	1	0
I??E@bgu?	10	12	10	0	5	1133130300	1	0
I??E@bgm?	10	12	10	0	6	1111133300	1	0
I??E@bg}?	10	13	10	0	5	1111133300	1	0
I??E@bgx?	10	12	10	0	5	1113330300	1	0
